taxon_id,scientific_name,common_name,rank,wikipedia_summary,wikipedia_url,kingdom,phylum,class,order,family,genus,conservation_status,conservation_status_source,threatened,endemic,native,introduced,observations_count,default_photo_url,photo_urls,iconic_taxon_name
209357,Agave attenuata,Swan-neck Agave,species,"<i><b>Agave attenuata</b></i> is a species of agave sometimes known as the ""<b>lion's tail</b>,"" ""<b>swan's neck</b>,"" or ""<b>foxtail</b>"" for its development of a curved stem, unusual among agaves. Native to the plateau of the State of Jalisco in central Mexico, as one of the unarmed agaves, it is popular as an ornamental plant in gardens in many other places. It is reportedly naturalized in Madeira and Libya.",https://en.wikipedia.org/wiki/Agave attenuata,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,,,False,False,False,False,10643,https://inaturalist-open-data.s3.amazonaws.com/photos/179675809/medium.jpeg,"[None, None, None, None, None]",Plantae
936408,Calliandra foliolosa,,species,<i><b>Calliandra foliolosa</b></i> is a species of flowering plants of the genus <i>Calliandra</i> in the family Fabaceae.,https://en.wikipedia.org/wiki/Calliandra_foliolosa,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,,,False,False,False,False,33,https://inaturalist-open-data.s3.amazonaws.com/photos/66860644/medium.jpeg,"[None, None]",Plantae
281055,Agave potatorum,Butterfly Agave,species,"<i><b>Agave potatorum</b></i>, the <b>Verschaffelt agave</b>, is a species of flowering plant in the family Asparagaceae. A smallish and attractive succulent perennial, it is native to partial desert areas of Mexico from Puebla south to Oaxaca.",https://en.wikipedia.org/wiki/Agave potatorum,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,VU,IUCN Red List,False,False,False,False,1403,https://inaturalist-open-data.s3.amazonaws.com/photos/906148/medium.JPG,"[None, None, None, None, None]",Plantae
166372,Penstemon gracilis,Lilac Penstemon,species,"<i><b>Penstemon gracilis</b></i>, more commonly the <b>slender penstemon</b> or <b>lilac penstemon</b>, is flowering plant in the veronica family. It primarily grows in the northern Great Plains of the United States and southern Canada.",https://en.wikipedia.org/wiki/Penstemon gracilis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,1966,https://inaturalist-open-data.s3.amazonaws.com/photos/396361380/medium.jpg,"[None, None, None, None, None]",Plantae
51691,Lupinus albifrons,Silver Bush Lupine,species,"<i><b>Lupinus albifrons</b></i>, <b>silver lupine</b>, <b>white-leaf bush lupine</b>, or <b>evergreen lupine</b>, is a species of lupine (lupin). It is native to California and Oregon, where it grows along the coast and in dry and open meadows, prairies and forest clearings. It is a member of several plant communities, including coastal sage scrub, chaparral, northern coastal scrub, foothill woodland, and yellow pine forest.",https://en.wikipedia.org/wiki/Lupinus albifrons,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,,,False,False,False,False,12800,https://static.inaturalist.org/photos/15829922/medium.jpeg,"[None, None, None, None, None]",Plantae
207343,Fouquieria shrevei,,species,<i><b>Fouquieria shrevei</b></i> is a plant species native to the States of Coahuila and Durango states of northeastern Mexico.,https://en.wikipedia.org/wiki/Fouquieria shrevei,Plantae,Tracheophyta,Magnoliopsida,Ericales,Fouquieriaceae,Fouquieria,EN,IUCN Red List,False,False,False,False,14,https://inaturalist-open-data.s3.amazonaws.com/photos/296889/medium.JPG,"[None, None, None, None, None]",Plantae
365049,Copernicia baileyana,,species,"<i><b>Copernicia baileyana</b></i> (<b>yarey</b>) is a palm which is endemic to eastern and central Cuba. Like other members of this genus, <i>C. baileyana</i> is a fan palm. Trees are 10 to 20 metres tall with stems 40 (to 60) centimetres in diameter and are sometimes swollen. The fruit is black, 1.8 to 2.3 centimetres long and 1.8 to 2 cm in diameter.",https://en.wikipedia.org/wiki/Copernicia baileyana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Copernicia,,,False,False,False,False,35,https://inaturalist-open-data.s3.amazonaws.com/photos/1477231/medium.jpg,[None],Plantae
119302,Agave parryi,Parry's agave,species,"<i><b>Agave parryi</b></i>, known as <b>Parry's agave</b> or <b>mescal agave</b>, is a slow-growing agave native to Arizona, New Mexico, and northern Mexico.",https://en.wikipedia.org/wiki/Agave parryi,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,,,False,False,False,False,6194,https://inaturalist-open-data.s3.amazonaws.com/photos/501694033/medium.jpeg,"[None, None, None, None, None]",Plantae
119306,Pediocactus simpsonii,Mountain Ball Cactus,species,"<i><b>Pediocactus simpsonii</b></i>, known by the common names <b>mountain cactus</b>, <b>snowball cactus</b>, and <b>mountain ball cactus</b>, is a relatively common cactus that has adapted to survive in cold and dry environments in high elevation areas of the western United States. It can be found at higher elevations than any other cactus in North America. While not a landscape dominating plant, it is a relatively common species and the most common member of the genus <i>Pediocactus</i>. Because of...",https://en.wikipedia.org/wiki/Pediocactus simpsonii,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pediocactus,,,False,False,False,False,5668,https://inaturalist-open-data.s3.amazonaws.com/photos/18138911/medium.jpg,"[None, None, None, None, None]",Plantae
162315,Encelia scaposa,Onehead Brittlebush,species,"<i><b>Encelia scaposa</b></i>, common name <b>onehead brittlebush</b> is a North American species of flowering plants in the daisy family. It has been found in western Texas, southwestern New Mexico, and Chihuahua.",https://en.wikipedia.org/wiki/Encelia scaposa,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Encelia,,,False,False,False,False,17,https://inaturalist-open-data.s3.amazonaws.com/photos/191449726/medium.jpeg,"[None, None, None, None, None]",Plantae
78349,Parkinsonia microphylla,little-leaved palo verde,species,"<i><b>Parkinsonia microphylla</b></i>, the <b>yellow paloverde</b>, <b>foothill paloverde</b> or <b>little-leaved palo verde</b>; syn. <i>Cercidium microphyllum</i>), is a species of palo verde.",https://en.wikipedia.org/wiki/Parkinsonia microphylla,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Parkinsonia,,,False,False,False,False,8884,https://inaturalist-open-data.s3.amazonaws.com/photos/271536182/medium.jpg,"[None, None, None, None, None]",Plantae
57872,Opuntia basilaris,Beavertail Pricklypear,species,"<i><b>Opuntia basilaris</b></i>, the <b>beavertail cactus</b> or <b>beavertail pricklypear</b>, is a cactus species found in the southwest United States. It occurs mostly in the Mojave, Anza-Borrego, and Colorado Deserts, as well as in the Colorado Plateau and northwest Mexico. It is also found throughout the Grand Canyon and Colorado River region as well as into southern Utah and Nevada, and in the western Arizona regions along the Lower Colorado River Valley.",https://en.wikipedia.org/wiki/Opuntia basilaris,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,,False,False,False,False,28054,https://inaturalist-open-data.s3.amazonaws.com/photos/451192735/medium.jpeg,"[None, None, None, None, None]",Plantae
741907,Anthrax larrea,,species,<i><b>Anthrax larrea</b></i> is a species of bee flies (insects the family Bombyliidae).,https://en.wikipedia.org/wiki/Anthrax larrea,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Anthrax,,,False,False,False,False,21,https://inaturalist-open-data.s3.amazonaws.com/photos/51255876/medium.jpeg,[None],Insecta
461331,Calliandra dysantha,,species,<i><b>Calliandra dysantha</b></i> is a species of flowering plants of the genus <i>Calliandra</i> in the Fabaceae family. Is native to Brazil.,https://en.wikipedia.org/wiki/Calliandra dysantha,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,,,False,False,False,False,583,https://inaturalist-open-data.s3.amazonaws.com/photos/179746012/medium.jpeg,"[None, None, None, None, None]",Plantae
162325,Entada phaseoloides,Matchbox Bean,species,"<i><b>Entada phaseoloides</b></i> commonly named the ""box bean"" or ""St. Thomas’ bean"", first described by Linnaeus, with its current name described by Merrill. <i>E. phaseoloides</i> is a liana in the pea family: called <i>Gugo, Balugo</i> or <i>Tamayan</i> in the Philippines and <i>Bàm bàm</i> in Viet Nam. No subspecies are listed in the Catalogue of Life.",https://en.wikipedia.org/wiki/Entada phaseoloides,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Entada,,,False,False,False,False,368,https://inaturalist-open-data.s3.amazonaws.com/photos/348758697/medium.jpeg,"[None, None, None, None, None]",Plantae
57881,Eschscholzia minutiflora,Little Gold Poppy,species,<i><b>Eschscholzia minutiflora</b></i> is a species of poppy known by the common name <b>pygmy poppy</b>.,https://en.wikipedia.org/wiki/Eschscholzia minutiflora,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia,,,False,False,False,False,4410,https://inaturalist-open-data.s3.amazonaws.com/photos/15058176/medium.jpeg,"[None, None, None, None, None]",Plantae
166436,Penstemon secundiflorus,Sidebells Penstemon,species,"<i><b>Penstemon secundiflorus</b></i>, commonly known as <b>sidebells penstemon</b>, or <b>orchid beardtoungue</b> is a species of <i>Penstemon</i> that grows in dry forests, high plains, and scrub lands from Wyoming to Mexico. It is a herbaceous perennial plant that typically grows to a height of 20 to 50 cm (8 to 20 in) and has narrow, lance-shaped leaves that are grayish-green in color. The flowers of the sidebells penstemon are tubular in shape and are arranged in a one-sided spike, with...",https://en.wikipedia.org/wiki/Penstemon secundiflorus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,3571,https://inaturalist-open-data.s3.amazonaws.com/photos/3711050/medium.jpg,"[None, None, None, None, None]",Plantae
166444,Penstemon strictus,Rocky Mountain beardtongue,species,"<i><b>Penstemon strictus</b></i>, the <b>Rocky Mountain penstemon</b>, is a penstemon (common name beardtongue) with showy blue flowers.",https://en.wikipedia.org/wiki/Penstemon strictus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,5501,https://inaturalist-open-data.s3.amazonaws.com/photos/45389512/medium.jpg,"[None, None, None, None, None]",Plantae
502322,Baileya acadiana,,species,"<i><b>Baileya acadiana</b></i> is a moth of the Nolidae family. It is found in Alabama, Arkansas, Louisiana, Mississippi and Texas.",http://en.wikipedia.org/wiki/Baileya_acadiana,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Baileya,,,False,False,False,False,71,https://inaturalist-open-data.s3.amazonaws.com/photos/7869995/medium.jpeg,"[None, None, None]",Insecta
320052,Austrocylindropuntia subulata,Eve's Needle Cactus,species,<i><b>Austrocylindropuntia subulata</b></i> is a species of cactus native to the Peruvian Andes.,https://en.wikipedia.org/wiki/Austrocylindropuntia subulata,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Austrocylindropuntia,,,False,False,False,False,9508,https://inaturalist-open-data.s3.amazonaws.com/photos/157990245/medium.jpg,"[None, None, None, None, None]",Plantae
866874,Encelia nutans,Nodding Sunray,species,"<i><b>Encelia nutans</b></i>, called <b>noddinghead,</b> or <b>nodding sunray</b>, is a North American species of flowering plants in the daisy family. It has been found only in Utah and Colorado in the western United States.",https://en.wikipedia.org/wiki/Encelia_nutans,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Encelia,,,False,False,False,False,75,https://inaturalist-open-data.s3.amazonaws.com/photos/29435487/medium.jpeg,"[None, None, None]",Plantae
166459,Penstemon virens,Front Range Beardtongue,species,"<i><b>Penstemon virens</b></i>, commonly known as <b>blue mist penstemon</b>, <b>Front Range penstemon</b>, or <b>Green beardtongue</b>, is a common <i><b>Penstemon</b></i> in the Front Range foothills in Colorado and Wyoming. The dainty flowers are an ornament to many rocky or sandy area within its range. It is confusingly similar to <i>Penstemon humilis</i> and <i>Penstemon albertinus</i> though the ranges of these plants do not overlap in the wild. The origin of calling it the ""blue mist penstemon"" is not precisely...",https://en.wikipedia.org/wiki/Penstemon_virens,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,4538,https://inaturalist-open-data.s3.amazonaws.com/photos/207551392/medium.jpg,"[None, None, None, None, None]",Plantae
78399,Penstemon davidsonii,Davidson's Penstemon,species,"<i><b>Penstemon davidsonii</b></i> is a species of penstemon known by the common name <b>Davidson's penstemon</b>, honoring Dr. George Davidson. It is native to North America from the Sierra Nevada Range in California and Nevada through the Coast and Cascade ranges of Oregon and Washington into British Columbia.",https://en.wikipedia.org/wiki/Penstemon davidsonii,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,4605,https://inaturalist-open-data.s3.amazonaws.com/photos/92204026/medium.jpeg,"[None, None, None, None, None]",Plantae
78407,Penstemon laetus,Mountain Blue Penstemon,species,"<i><b>Penstemon laetus</b></i> is a species of penstemon known by the common names <b>mountain blue penstemon</b> and <b>gay penstemon</b>. It is native to the inland mountains of Oregon and California, where its distribution extends from the Klamath Mountains through the Sierra Nevada to the Transverse Ranges. It grows in forest, scrub, and other local mountain habitat. It is a perennial herb growing erect to about 75 centimeters tall, its base becoming woody. The leaves are linear to...",http://en.wikipedia.org/wiki/Penstemon_laetus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,2429,https://inaturalist-open-data.s3.amazonaws.com/photos/4327411/medium.jpeg,"[None, None, None, None, None]",Plantae
78414,Penstemon procerus,Small-flower Beardtongue,species,"<i><b>Penstemon procerus</b></i> is a species of penstemon known by the common name <b>littleflower penstemon</b>. It is native to western North America from Alaska to California to Colorado, as far east in Canada as Manitoba, where it grows in mountain habitat such as meadows, often in alpine climates. It is a perennial herb forming mats of herbage with some erect stems reaching about 40 centimeters in maximum height. There are several varieties which vary in morphology, some...",https://en.wikipedia.org/wiki/Penstemon procerus,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,,,False,False,False,False,6616,https://inaturalist-open-data.s3.amazonaws.com/photos/208854642/medium.jpg,"[None, None, None, None, None]",Plantae
