id,type,source,title,content,content_length,meta_scientific_name,meta_common_name,meta_family,meta_genus,meta_native,meta_conservation_status,meta_wikipedia_url,meta_observations_count
species_78407,species,iNaturalist,Mountain Blue Penstemon (Penstemon laetus),"# Mountain Blue Penstemon
*Penstemon laetus*

**Taxonomy:** Family: Plantaginaceae, Genus: Penstemon

## Description
Penstemon laetus is a species of penstemon known by the common names mountain blue penstemon and gay penstemon. It is native to the inland mountains of Oregon and California, where its distribution extends from the Klamath Mountains through the Sierra Nevada to the Transverse Ranges. It grows in forest, scrub, and other local mountain habitat. It is a perennial herb growing erect to about 75 centimeters tall, its base becoming woody. The leaves are linear to...

*2429 observations recorded in Arizona*
",624,Penstemon laetus,Mountain Blue Penstemon,Plantaginaceae,Penstemon,False,,http://en.wikipedia.org/wiki/Penstemon_laetus,2429
species_78414,species,iNaturalist,Small-flower Beardtongue (Penstemon procerus),"# Small-flower Beardtongue
*Penstemon procerus*

**Taxonomy:** Family: Plantaginaceae, Genus: Penstemon

## Description
Penstemon procerus is a species of penstemon known by the common name littleflower penstemon. It is native to western North America from Alaska to California to Colorado, as far east in Canada as Manitoba, where it grows in mountain habitat such as meadows, often in alpine climates. It is a perennial herb forming mats of herbage with some erect stems reaching about 40 centimeters in maximum height. There are several varieties which vary in morphology, some...

*6616 observations recorded in Arizona*
",625,Penstemon procerus,Small-flower Beardtongue,Plantaginaceae,Penstemon,False,,https://en.wikipedia.org/wiki/Penstemon procerus,6616
species_148050,species,iNaturalist,Dwarf Yucca (Yucca harrimaniae),"# Dwarf Yucca
*Yucca harrimaniae*

**Taxonomy:** Family: Asparagaceae, Genus: Yucca

## Description
Yucca harrimaniae Trel., the Spanish bayonet, is a species in the family Asparagaceae, native to Utah, Nevada, Colorado, northeastern Arizona and northern New Mexico, at elevations from 1000 m to 2700 m.

*1316 observations recorded in Arizona*
",345,Yucca harrimaniae,Dwarf Yucca,Asparagaceae,Yucca,False,,https://en.wikipedia.org/wiki/Yucca harrimaniae,1316
species_78420,species,iNaturalist,Rydberg's Beardtongue (Penstemon rydbergii),"# Rydberg's Beardtongue
*Penstemon rydbergii*

**Taxonomy:** Family: Plantaginaceae, Genus: Penstemon

## Description
Penstemon rydbergii, commonly known as Rydberg's penstemon or meadow penstemon, is a perennial plant in the snapdragon family (Scrophulariaceae) that grows in damp, grassy meadows of the Great Basin of the western United States.:49

*3588 observations recorded in Arizona*
",391,Penstemon rydbergii,Rydberg's Beardtongue,Plantaginaceae,Penstemon,False,,https://en.wikipedia.org/wiki/Penstemon rydbergii,3588
species_78422,species,iNaturalist,Royal Beardtongue (Penstemon speciosus),"# Royal Beardtongue
*Penstemon speciosus*

**Taxonomy:** Family: Plantaginaceae, Genus: Penstemon

## Description
Penstemon speciosus is a species of penstemon known by the common name royal penstemon. It is native to the western United States where it can be found in many types of habitat, including plateau and foothill scrub and subalpine mountain forests. It is a perennial herb growing erect to a maximum height near 60 centimeters. The leaves are usually lance-shaped and sometimes folded lengthwise, measuring up to 9 centimeters long. They are arranged oppositely and often...

*3458 observations recorded in Arizona*
",627,Penstemon speciosus,Royal Beardtongue,Plantaginaceae,Penstemon,False,,https://en.wikipedia.org/wiki/Penstemon speciosus,3458
species_78423,species,iNaturalist,Showy Penstemon (Penstemon spectabilis),"# Showy Penstemon
*Penstemon spectabilis*

**Taxonomy:** Family: Plantaginaceae, Genus: Penstemon

## Description
Penstemon spectabilis is a species of penstemon known by the common name showy penstemon. It is native to southern California and Baja California, where it grows in the chaparral, scrub, and woodlands of the coastal mountain ranges.

*5997 observations recorded in Arizona*
",388,Penstemon spectabilis,Showy Penstemon,Plantaginaceae,Penstemon,False,,https://en.wikipedia.org/wiki/Penstemon spectabilis,5997
species_348763,species,iNaturalist,fever tree (Vachellia xanthophloea),"# fever tree
*Vachellia xanthophloea*

**Taxonomy:** Family: Fabaceae, Genus: Vachellia

## Description
Vachellia xanthophloea is a tree in the Fabaceae family and is commonly known in English as the fever tree (local East African names include olerai, kimwea, murera, and mwelele). This species of Vachellia is native to eastern and southern Africa. It can be found in Botswana, Kenya, Malawi, Mozambique, Somalia, South Africa, Swaziland, Tanzania, Zambia and Zimbabwe. It has also become a landscape tree in other warm climates, outside of its natural range.

*2730 observations recorded in Arizona*
",603,Vachellia xanthophloea,fever tree,Fabaceae,Vachellia,False,,https://en.wikipedia.org/wiki/Vachellia xanthophloea,2730
species_64103,species,iNaturalist,American century plant (Agave americana),"# American century plant
*Agave americana*

**Taxonomy:** Family: Asparagaceae, Genus: Agave

## Description
Agave americana, common names sentry plant, century plant, maguey or American aloe, is a species of flowering plant in the family Agavaceae, native to Mexico, and the United States in New Mexico, Arizona and Texas. Today, it is cultivated worldwide as an ornamental plant. It has become naturalized in many regions, including the West Indies, parts of South America, the southern Mediterranean Basin, and parts of Africa, India, China, Thailand, and Australia....

*35355 observations recorded in Arizona*
",615,Agave americana,American century plant,Asparagaceae,Agave,False,,https://en.wikipedia.org/wiki/Agave americana,35355
species_1305194,species,iNaturalist,Texas Paloverde (Parkinsonia texana),"# Texas Paloverde
*Parkinsonia texana*

**Taxonomy:** Family: Fabaceae, Genus: Parkinsonia

## Description
Parkinsonia texana is a species of perennial flowering tree in the pea family, Fabaceae, native to Texas and the Mexican states of Coahuila, Nuevo Leon, San Luis Potosi, and Tamaulipas. Common names include Texas palo verde, Border palo verde, and Retama china.

*1027 observations recorded in Arizona*
",410,Parkinsonia texana,Texas Paloverde,Fabaceae,Parkinsonia,False,,https://en.wikipedia.org/wiki/Parkinsonia texana,1027
species_68205,species,iNaturalist,Creosote Bush (Larrea tridentata),"# Creosote Bush
*Larrea tridentata*

**Taxonomy:** Family: Zygophyllaceae, Genus: Larrea

## Description
Larrea tridentata is known as creosote bush and greasewood as a plant, chaparral as a medicinal herb, and as gobernadora in Mexico, Spanish for ""governess"", due to its ability to secure more water by inhibiting the growth of nearby plants. In Sonora, it is more commonly called hediondilla....

*94519 observations recorded in Arizona*
",441,Larrea tridentata,Creosote Bush,Zygophyllaceae,Larrea,False,,https://en.wikipedia.org/wiki/Larrea tridentata,94519
species_57969,species,iNaturalist,Acton's Brittlebush (Encelia actoni),"# Acton's Brittlebush
*Encelia actoni*

**Taxonomy:** Family: Asteraceae, Genus: Encelia

## Description
Encelia actoni, also known by the common names Acton brittlebush and Acton encelia, is a species of flowering plant in the daisy family.

*3371 observations recorded in Arizona*
",283,Encelia actoni,Acton's Brittlebush,Asteraceae,Encelia,False,,https://en.wikipedia.org/wiki/Encelia actoni,3371
species_64119,species,iNaturalist,Indian fig opuntia (Opuntia ficus-indica),"# Indian fig opuntia
*Opuntia ficus-indica*

**Taxonomy:** Family: Cactaceae, Genus: Opuntia

## Description
Opuntia ficus-indica is a species of cactus that has long been a domesticated crop plant important in agricultural economies throughout arid and semiarid parts of the world. It is thought probably to have originated in Mexico. Some of the common English names for the plant and its fruit are Indian fig opuntia, Barbary fig, cactus pear, spineless cactus, and prickly pear, although this last name has also been applied to other less common Opuntia species. In...

*33920 observations recorded in Arizona*
",615,Opuntia ficus-indica,Indian fig opuntia,Cactaceae,Opuntia,False,,https://en.wikipedia.org/wiki/Opuntia ficus-indica,33920
species_64141,species,iNaturalist,California brittlebush (Encelia californica),"# California brittlebush
*Encelia californica*

**Taxonomy:** Family: Asteraceae, Genus: Encelia

## Description
Encelia californica is a species of flowering plant in the daisy family known by the common name California brittlebush. It is also commonly referred to as ""California bush sunflower"".

*25095 observations recorded in Arizona*
",340,Encelia californica,California brittlebush,Asteraceae,Encelia,False,,https://en.wikipedia.org/wiki/Encelia californica,25095
species_51861,species,iNaturalist,Bunchleaf Penstemon (Penstemon heterophyllus),"# Bunchleaf Penstemon
*Penstemon heterophyllus*

**Taxonomy:** Family: Plantaginaceae, Genus: Penstemon

## Description
Penstemon heterophyllus is a species of penstemon known by the common names bunchleaf penstemon, foothill penstemon, and foothill beardtongue. It is endemic to California....

*4977 observations recorded in Arizona*
",336,Penstemon heterophyllus,Bunchleaf Penstemon,Plantaginaceae,Penstemon,False,,https://en.wikipedia.org/wiki/Penstemon heterophyllus,4977
species_201380,species,iNaturalist,Boojum tree (Fouquieria columnaris),"# Boojum tree
*Fouquieria columnaris*

**Taxonomy:** Family: Fouquieriaceae, Genus: Fouquieria

## Description
Fouquieria columnaris, the Boojum tree or cirio (American Spanish: ) is a tree in the ocotillo family, whose other members include the ocotillos. It is nearly endemic to the Baja California Peninsula (both the northern and southern states), with only a small population in the Sierra Bacha of Sonora, Mexico. The plant's English name, Boojum, was given by Godfrey Sykes of the Desert Laboratory in Tucson, Arizona and is taken from Lewis Carroll's poem ""The Hunting of...

**Status:** Conservation Status: VU

*1951 observations recorded in Arizona*
",661,Fouquieria columnaris,Boojum tree,Fouquieriaceae,Fouquieria,False,VU,https://en.wikipedia.org/wiki/Fouquieria columnaris,1951
species_47785,species,iNaturalist,Western Joshua Tree (Yucca brevifolia),"# Western Joshua Tree
*Yucca brevifolia*

**Taxonomy:** Family: Asparagaceae, Genus: Yucca

## Description
Yucca brevifolia is a plant species belonging to the genus Yucca. It is tree-like in habit, which is reflected in its common names: Joshua tree, yucca palm, tree yucca, and palm tree yucca.

**Status:** Conservation Status: G3

*14215 observations recorded in Arizona*
",376,Yucca brevifolia,Western Joshua Tree,Asparagaceae,Yucca,False,G3,https://en.wikipedia.org/wiki/Yucca brevifolia,14215
species_47788,species,iNaturalist,Banana Yucca (Yucca baccata),"# Banana Yucca
*Yucca baccata*

**Taxonomy:** Family: Asparagaceae, Genus: Yucca

## Description
Yucca baccata (datil yucca or banana yucca) is a common species of yucca native to the deserts of the southwestern United States and northwestern Mexico, from southeastern California north to Utah, east to western Texas and south to Sonora and Chihuahua. It is also reported in the wild in Colombia.

*13344 observations recorded in Arizona*
",439,Yucca baccata,Banana Yucca,Asparagaceae,Yucca,False,,https://en.wikipedia.org/wiki/Yucca baccata,13344
species_168675,species,iNaturalist,Great Basin Fishhook Cactus (Sclerocactus pubispinus),"# Great Basin Fishhook Cactus
*Sclerocactus pubispinus*

**Taxonomy:** Family: Cactaceae, Genus: Sclerocactus

## Description
Sclerocactus pubispinus is a species of Sclerocactus found from Nevada to Utah.

*49 observations recorded in Arizona*
",245,Sclerocactus pubispinus,Great Basin Fishhook Cactus,Cactaceae,Sclerocactus,False,,https://en.wikipedia.org/wiki/Sclerocactus pubispinus,49
species_168683,species,iNaturalist,Whipple's fishhook cactus (Sclerocactus whipplei),"# Whipple's fishhook cactus
*Sclerocactus whipplei*

**Taxonomy:** Family: Cactaceae, Genus: Sclerocactus

## Description
Sclerocactus whipplei, Whipple's fishhook cactus, is a cactus (family Cactaceae) found in the Colorado Plateau and Canyonlands region of the southwestern United States.:116

*79 observations recorded in Arizona*
",334,Sclerocactus whipplei,Whipple's fishhook cactus,Cactaceae,Sclerocactus,False,,https://en.wikipedia.org/wiki/Sclerocactus whipplei,79
species_201452,species,iNaturalist,Spineless Yucca (Yucca gigantea),"# Spineless Yucca
*Yucca gigantea*

**Taxonomy:** Family: Asparagaceae, Genus: Yucca

## Description
Yucca gigantea (syn. Yucca elephantipes, Yucca guatemalensis), is a Yucca species that is native to Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua and the eastern part of Mexico (Quintana Roo, Yucatán, Campeche, Tabasco, Chiapas, Veracruz, eastern Puebla and southern Tamaulipas). It is also reportedly naturalized in Puerto Rico, the Leeward Islands and Ecuador.

*10480 observations recorded in Arizona*
",524,Yucca gigantea,Spineless Yucca,Asparagaceae,Yucca,False,,https://en.wikipedia.org/wiki/Yucca gigantea,10480
species_557826,species,iNaturalist,Egyptian acacia (Vachellia nilotica),"# Egyptian acacia
*Vachellia nilotica*

**Taxonomy:** Family: Fabaceae, Genus: Vachellia

## Description
Vachellia nilotica (commonly known as gum arabic tree, babul, thorn mimosa, Egyptian acacia or thorny acacia) is a tree in the family Fabaceae. It is native to Africa, the Middle East and the Indian subcontinent. It is also currently an invasive species of significant concern in Australia.

*3071 observations recorded in Arizona*
",437,Vachellia nilotica,Egyptian acacia,Fabaceae,Vachellia,False,,http://en.wikipedia.org/wiki/Vachellia_nilotica,3071
